a,b,km,csi
SL023,SL055,20.398241074818802,0.7928994082840237
SL023,SL056,15.135536297559197,0.5785123966942148
SL023,SL068,14.263958838701559,0.8571428571428571
SL023,SL017,22.64841090397718,0.7493261455525606
SL024,SL025,13.55523119995564,0.6498800959232613
SL024,SL026,17.453836200029784,0.66431718061674
SL024,SL027,17.565887428599215,0.6497305619707467
SL024,SL028,8.703899517830065,0.5398230088495575
SL024,SL029,23.418856885254105,0.816
SL024,SL032,19.673974922103906,0.8736462093862816
SL024,SL033,11.077526545347133,0.8028169014084507
SL024,SL034,20.657215396685064,0.7142857142857143
SL024,SL035,18.014426012884453,0.8252551020408163
SL024,SL036,15.91446183767696,0.8536585365853658
SL024,SL037,12.88852080735108,0.8812260536398467
SL024,SL038,19.768536170345786,0.7331786542923434
SL024,SL040,17.930809484310423,0.7542857142857143
SL024,SL041,17.47139119052932,0.8225419664268585
SL024,SL042,13.817642824641727,0.7397959183673469
SL024,SL044,21.518016538777108,0.6887700534759358
SL024,SL045,2.6379457657112884,0.8807106598984772
SL024,SL050,5.499748088857762,0.4054878048780488
SL024,SL051,7.9489242525490855,0.3375
SL024,SL054,1.8027034393537424,0.8631578947368421
SL024,SL055,16.495815969918734,0.9106145251396648
SL024,SL056,18.007994318123053,0.5792922673656619
SL024,SL062,13.597226598125172,0.5088757396449705
SL024,SL068,15.076157278110555,0.9020408163265307
SL024,SL017,3.7355551122192994,0.8860759493670886
SL025,SL026,4.875376584982958,0.9008341056533827
SL025,SL027,4.273128201647959,0.8186356073211315
SL025,SL028,8.465926531124415,0.7559055118110236
SL025,SL029,10.435392844183514,0.8544061302681992
SL025,SL032,6.582708488233337,0.9306569343065694
SL025,SL033,3.2478142640299352,0.7853107344632768
SL025,SL034,8.651290864338604,0.8836065573770492
SL025,SL035,4.501302797939552,0.7334254143646409
SL025,SL036,9.656597783391982,0.8888888888888888
SL025,SL037,11.944609215114019,0.9176954732510288
SL025,SL038,6.246899786348056,0.7975609756097561
SL025,SL040,6.00510956342991,0.8831488314883149
SL025,SL041,4.5487847809609825,0.820580474934037
SL025,SL042,3.877720058788476,0.8291316526610645
SL025,SL044,14.524079049597004,0.8854875283446711
SL025,SL045,10.917287332832636,0.9100817438692098
SL025,SL050,8.098278170242981,0.2861878453038674
SL025,SL051,12.858028131797894,0.6666666666666666
SL025,SL054,14.88763331098586,0.782608695652174
SL025,SL055,5.486601549940823,0.8918367346938776
SL025,SL056,4.510675016592681,0.8114754098360656
SL025,SL062,2.199701380606651,0.8393135725429017
SL025,SL068,1.818521069803633,0.8734177215189873
SL025,SL017,13.360260816331797,0.804005722460658
SL026,SL027,1.6669055894586668,0.7963636363636364
SL026,SL028,10.396120025322983,0.7631578947368421
SL026,SL029,9.723233221787593,0.8766519823788547
SL026,SL032,2.351513044529797,0.9018867924528302
SL026,SL033,8.108251418292616,0.8382642998027613
SL026,SL034,3.779719351036972,0.8758620689655172
SL026,SL035,4.1064675815255685,0.7628571428571429
SL026,SL036,7.725704818108476,0.8559322033898306
SL026,SL037,16.65677633188678,0.8432203389830508
SL026,SL038,3.635811823396663,0.8324175824175825
SL026,SL040,1.3924761185598962,0.9078771695594126
SL026,SL041,5.928166354587447,0.8121546961325967
SL026,SL042,8.152047513866599,0.8283582089552238
SL026,SL044,11.048034614432922,0.8512696493349455
SL026,SL045,14.872702084887091,0.8898809523809523
SL026,SL050,11.98969717461392,0.24598269468479605
SL026,SL051,17.70061129145997,0.5942622950819673
SL026,SL054,18.976279094266538,0.8133333333333334
SL026,SL055,8.477035074658518,0.8625
SL026,SL056,2.6187934286695356,0.7782805429864253
SL026,SL062,3.88141340082327,0.8706293706293706
SL026,SL068,3.0810107096940413,0.8308457711442786
SL026,SL017,17.84856604481917,0.7942942942942943
SL027,SL028,11.151614442625077,0.5636363636363636
SL027,SL029,8.242102910819947,0.8264462809917356
SL027,SL032,2.3284544755363736,0.9148148148148149
SL027,SL033,7.476991239000845,0.7873462214411248
SL027,SL034,4.9118897504092365,0.8075117370892019
SL027,SL035,2.4395646779412146,0.8558322411533421
SL027,SL036,9.281180792773794,0.8676470588235294
SL027,SL037,15.563303718179217,0.8095238095238095
SL027,SL038,2.437828621316667,0.933806146572104
SL027,SL040,3.017649817448441,0.8411552346570397
SL027,SL041,4.301640361018431,0.8168316831683168
SL027,SL042,6.9670922157573845,0.8715596330275229
SL027,SL044,12.705530766715766,0.6443941109852774
SL027,SL045,14.942427773745091,0.7917737789203085
SL027,SL050,12.066141525057855,0.1843817787418655
SL027,SL051,17.06324515988549,0.6531365313653137
SL027,SL054,18.99387857619272,0.7752808988764045
SL027,SL055,6.956718879969039,0.8853754940711462
SL027,SL056,0.9846986757394655,0.9598930481283422
SL027,SL062,4.099836119543751,0.6491228070175439
SL027,SL068,2.5250037795928844,0.9252336448598131
SL027,SL017,17.608067427582128,0.8584905660377359
SL028,SL029,18.777449876612575,0.6779661016949152
SL028,SL032,12.747123554316941,0.7684210526315789
SL028,SL033,8.194722515608811,0.7303370786516854
SL028,SL034,12.851314495198501,0.6509433962264151
SL028,SL035,12.582142119894412,0.5793650793650794
SL028,SL040,10.394685813137263,0.7788461538461539
SL028,SL041,13.009743958602213,0.543859649122807
SL028,SL042,11.11817069013452,0.47368421052631576
SL028,SL044,12.85735335131059,0.926605504587156
SL028,SL050,4.957461490149307,0.5084745762711864
SL028,SL051,13.21949766782176,0.0
SL028,SL055,13.544401524112812,0.6203703703703703
SL028,SL056,11.917744647144474,0.24193548387096775
SL028,SL068,9.142216230086655,0.625
SL028,SL017,10.887816300515325,0.5283018867924528
SL029,SL032,8.177060857232789,0.8225806451612904
SL029,SL033,12.345505338940175,0.5727272727272728
SL029,SL034,10.976448381077505,0.7698412698412699
SL029,SL035,6.241848746077202,0.9356060606060606
SL029,SL036,17.446878403640174,0.9253731343283582
SL029,SL037,16.45095885769671,0.9078014184397163
SL029,SL040,10.768619748483895,0.7716535433070866
SL029,SL041,6.0049692313854575,0.7142857142857143
SL029,SL042,9.74312004701086,0.7717391304347826
SL029,SL044,19.994908735206064,0.7486910994764397
SL029,SL045,20.834579263130347,0.5483870967741935
SL029,SL050,18.2124089126501,0.6727272727272727
SL029,SL051,20.190102055977896,0.06666666666666667
SL029,SL055,7.310256264898566,0.765625
SL029,SL056,7.278586672274791,0.41935483870967744
SL029,SL068,9.672721393075928,0.8618421052631579
SL029,SL017,22.296438990382754,0.7967032967032966
SL032,SL033,9.801802275895707,0.7713178294573644
SL032,SL034,3.1298403983732124,0.8592964824120602
SL032,SL035,3.9060094698728025,0.9003436426116839
SL032,SL037,17.785716741473806,0.92
SL032,SL038,2.1557901182443953,0.7640449438202247
SL032,SL040,2.7862541458488836,0.9198473282442748
SL032,SL041,5.951006961406278,0.8689655172413793
SL032,SL042,9.183861123770377,0.8108108108108109
SL032,SL044,11.878512909764877,0.8205128205128205
SL032,SL050,14.184722948559923,0.4965986394557823
SL032,SL051,19.391686381948396,0.1111111111111111
SL032,SL054,21.15331291383264,0.8484848484848485
SL032,SL055,8.804228818187914,0.908675799086758
SL032,SL056,2.550852903787874,0.84375
SL032,SL068,4.794992206132287,0.8943661971830986
SL032,SL017,19.870880005710156,0.8358778625954199
SL033,SL034,11.872582192177832,0.7984293193717278
SL033,SL035,7.183746168607205,0.7241379310344828
SL033,SL037,9.096204572614386,0.8823529411764706
SL033,SL038,9.233410563490596,0.8951310861423221
SL033,SL040,9.173714774547426,0.8581687612208259
SL033,SL041,6.4005707684606765,0.8140243902439024
SL033,SL042,3.070609822100135,0.8035714285714286
SL033,SL044,16.997390843696458,0.8112522686025408
SL033,SL045,8.489634357083295,0.7972972972972973
SL033,SL050,5.954674634222157,0.23478260869565218
SL033,SL051,9.610549248695008,0.07142857142857142
SL033,SL054,12.208647736098008,0.9069767441860465
SL033,SL055,5.736323055126611,0.7439024390243902
SL033,SL056,7.5794003789376,0.74
SL033,SL062,4.792807197043067,0.8031088082901554
SL033,SL068,5.0663172073561675,0.6666666666666666
SL033,SL017,10.360049372262695,0.7799145299145299
SL034,SL035,6.964963895962159,0.8048192771084337
SL034,SL037,20.397592517970207,0.9863013698630136
SL034,SL038,5.2507016822061665,0.8382978723404255
SL034,SL040,2.7939738612891873,0.8558875219683656
SL034,SL041,9.000933176781052,0.8142857142857143
SL034,SL042,11.837392337691469,0.8249496981891348
SL034,SL044,9.053971243176772,0.8034351145038168
SL034,SL045,18.1515322474469,0.8534798534798534
SL034,SL050,15.306119125337576,0.26744186046511625
SL034,SL051,21.441194448167273,0.5225225225225225
SL034,SL055,11.797891844852154,0.8333333333333334
SL034,SL056,5.493956936313612,0.759493670886076
SL034,SL062,7.408780349551028,0.8579545454545454
SL034,SL068,6.860500332064221,0.9444444444444444
SL034,SL017,21.376036884262348,0.87468671679198
SL035,SL036,11.61501943008597,0.8785714285714286
SL035,SL037,14.170737651872955,0.9262295081967213
SL035,SL038,2.2998129930131914,0.8402555910543131
SL035,SL040,5.441364493106485,0.7624784853700516
SL035,SL041,2.0452343332908103,0.7764705882352941
SL035,SL042,5.691978694289531,0.8449905482041588
SL035,SL044,15.134573289241388,0.5779685264663805
SL035,SL045,15.378738736720303,0.49174917491749176
SL035,SL050,12.587187264223443,0.25854700854700857
SL035,SL051,16.398988918695217,0.09210526315789473
SL035,SL054,19.286754851973264,0.8421052631578947
SL035,SL055,4.910117175268649,0.8115671641791045
SL035,SL056,1.5382281985485373,0.8110047846889952
SL035,SL062,5.4242006677462316,0.29591836734693877
SL035,SL068,3.44391059711586,0.9262672811059908
SL035,SL017,17.543695712075515,0.765891472868217
SL036,SL037,20.620118995791017,0.8934426229508197
SL036,SL044,5.787614679539837,0.7878787878787878
SL036,SL068,8.885143828203143,0.8888888888888888
SL036,SL017,17.883159140215334,0.6571428571428571
SL037,SL040,17.90055061621625,0.9324324324324325
SL037,SL044,26.0830947357781,0.7336683417085427
SL037,SL055,9.66485073117935,0.9487179487179487
SL037,SL068,13.614061149538735,0.9310344827586207
SL037,SL017,9.64941459586634,0.76
SL038,SL040,4.610326965426566,0.8810068649885584
SL038,SL041,4.2086893011938615,0.8705501618122977
SL038,SL042,7.98077969877851,0.9346846846846847
SL038,SL044,14.013624270125373,0.7598039215686274
SL038,SL045,17.133099193680454,0.766798418972332
SL038,SL050,14.281073796289924,0.17289719626168223
SL038,SL051,18.616213778639402,0.16279069767441862
SL038,SL054,21.131034840522197,0.7586206896551724
SL038,SL055,7.097396225724865,0.847682119205298
SL038,SL056,1.7649297556243773,0.9418282548476454
SL038,SL062,6.490252781481178,0.723404255319149
SL038,SL017,19.55755285884913,0.886986301369863
SL040,SL041,7.308842548680408,0.8277511961722488
SL040,SL042,9.462307685264863,0.856760374832664
SL040,SL044,9.693209186946257,0.8769430051813472
SL040,SL045,15.400983212626693,0.8972431077694235
SL040,SL050,12.542576691253537,0.29514824797843664
SL040,SL051,18.69513860308261,0.168141592920354
SL040,SL054,19.517263011290307,0.9310344827586207
SL040,SL055,9.868126101870992,0.9013539651837524
SL040,SL056,3.918589860745947,0.8276923076923077
SL040,SL062,4.618935508464251,0.7967667436489607
SL040,SL068,4.286967738332503,0.9076923076923077
SL040,SL017,18.583547561710382,0.8442477876106195
SL041,SL042,4.197848698142763,0.8240740740740741
SL041,SL044,16.96583701373474,0.7673860911270983
SL041,SL045,14.86803360524518,0.7751937984496124
SL041,SL050,12.212517952374968,0.2977667493796526
SL041,SL051,15.029999149906374,0.1111111111111111
SL041,SL054,18.600814052012034,0.9156626506024096
SL041,SL055,2.891407962667338,0.8704156479217604
SL041,SL056,3.523290082929901,0.7352941176470589
SL041,SL062,6.168304991795084,0.7019867549668874
SL041,SL017,16.598687323316025,0.8425414364640884
SL042,SL044,18.386610541748947,0.7257824143070045
SL042,SL045,11.308251686679869,0.7858942065491183
SL042,SL050,8.945830514909686,0.2270861833105335
SL042,SL051,10.8332036233879,0.19767441860465115
SL042,SL054,14.773338263678774,0.9195402298850575
SL042,SL055,2.709878570559716,0.8562628336755647
SL042,SL056,6.661252575107774,0.8547140649149922
SL042,SL062,6.064288221097481,0.7463768115942029
SL042,SL068,5.227767173298825,0.8545454545454545
SL042,SL017,12.558823151248612,0.8895463510848126
SL044,SL045,19.627820587285754,0.8629441624365483
SL044,SL050,17.382008338773623,0.32190760059612517
SL044,SL051,25.29628157861286,0.3008130081300813
SL044,SL054,23.318143803218398,0.8125
SL044,SL055,19.355420735218537,0.7547169811320755
SL044,SL056,13.608640811258715,0.6338983050847458
SL044,SL062,12.396315402646039,0.8779840848806366
SL044,SL068,13.293454337957897,0.7329545454545454
SL044,SL017,23.645991955097077,0.6690962099125365
SL045,SL050,2.885735008832302,0.3131578947368421
SL045,SL051,7.363577893123289,0.030303030303030304
SL045,SL055,14.006690869119149,0.8581560283687943
SL045,SL056,15.37348959662423,0.7333333333333333
SL045,SL062,11.002711039591453,0.8458498023715415
SL045,SL017,4.141911811852163,0.8643410852713178
SL050,SL051,8.262077877697829,0.2865853658536585
SL050,SL054,6.988162734091782,0.39814814814814814
SL050,SL055,11.651630645104156,0.3392070484581498
SL050,SL056,12.518222866694682,0.21195652173913043
SL050,SL062,8.11746393643588,0.23219814241486067
SL050,SL017,6.350380837769276,0.27876106194690264
SL051,SL054,7.444558131100386,0.675
SL051,SL055,12.902714661249899,0.3068181818181818
SL051,SL056,17.07039140569686,0.6463414634146342
SL051,SL062,14.127794840392864,0.7533039647577092
SL051,SL017,4.348326645877177,0.10526315789473684
SL054,SL055,17.39730746091522,0.8899082568807339
SL054,SL056,19.38114210957005,0.8461538461538461
SL054,SL017,3.112584835433765,0.8351648351648352
SL055,SL056,6.306649167876981,0.8808933002481389
SL055,SL062,7.5956554285863955,0.7182320441988951
SL055,SL068,6.134990318756406,0.9537037037037037
SL055,SL017,15.059500169569828,0.8809523809523809
SL056,SL062,4.769608798613351,0.6029723991507431
SL056,SL068,2.9575779098584616,0.8301886792452831
SL056,SL017,17.856359782816504,0.8452088452088452
SL062,SL068,1.9842196180255036,0.9797297297297297
SL062,SL017,13.997683426078488,0.7991803278688525
SL068,SL017,15.087998248633617,0.8928571428571429
